cluster_id,latitude,longitude,urban_rural,live_births,u5_deaths,u5mr,survey_year,quality_flag
357,11.667279,8.54702,R,139.24218300000004,18.880296,144.22098137075656,2013,complete
358,11.695639,8.744656,R,75.69435000000001,19.576125,311.2491747831827,2013,complete
359,12.01488,8.513587,U,27.77389999999999,1.98385,81.63265306122457,2013,sparse
360,12.01451,8.512272,U,39.26542,1.963271,71.4285714285714,2013,sparse
361,12.009676,8.50709,U,110.03451999999999,5.501726,50.00000000000004,2013,complete
362,11.991008,8.517213,U,38.12296500000001,1.694354,65.8482142857143,2013,sparse
363,12.003591,8.500859,U,84.42796799999999,10.553495999999999,131.578947368421,2013,complete
364,12.041285,8.480418,U,64.155712,6.0145979999999994,114.28571428571443,2013,complete
365,12.018982,8.478022,U,136.36589999999998,6.198449999999999,65.0418660287081,2013,complete
366,12.024446,8.4763,U,87.26656,0.0,0.0,2013,complete
367,12.034079,8.490413,U,47.044908,3.084912,72.95081967213125,2013,sparse
368,12.044326,8.481749,U,25.41530999999999,1.694354,92.10526315789468,2013,sparse
369,12.043715,8.458999,U,41.761427000000026,5.331246,145.35049392097267,2013,sparse
370,12.063358,8.466413,U,126.30240999999998,3.886228,30.76923076923077,2013,complete
371,12.313474,8.68216,R,86.044294,8.78003,144.5407594475917,2013,complete
372,11.804794,8.626042,R,69.97275999999998,6.36116,100.77045371163018,2013,complete
373,0.0,0.0,R,85.704339,3.234126,50.64935064935061,2013,complete
374,12.148555,8.366465,R,57.89526600000001,7.017608,136.95815258162358,2013,complete
375,12.16436,8.347024,R,65.29746000000002,2.8390199999999997,59.3297101449276,2013,complete
376,11.584735,8.805892,R,32.04327,3.05174,146.83870967741942,2013,sparse
377,11.641014,8.442278,R,77.81227099999998,15.307331999999999,253.42204300399075,2013,complete
378,11.843932,8.126764,U,108.01002999999999,9.67254,95.85332018518844,2013,complete
379,11.469011,8.175741,R,23.932229,3.2450479999999997,167.57791142700938,2013,sparse
380,11.775269,8.291301,U,87.47276999999997,11.132898,283.4518019703205,2013,complete
381,12.535471,8.54422,R,56.55484800000002,7.181568,164.7271655252237,2013,complete
382,12.361703,8.526974,R,54.498416,4.86593,100.4464285714285,2013,complete
383,12.114252,8.574154,R,135.545886,16.73406,147.6480857962339,2013,complete
384,11.510062,8.551981,R,48.38518800000001,7.168176,180.50770103679713,2013,sparse
385,11.917842,8.346024,R,107.26782000000001,17.877969999999998,216.13560276636724,2013,complete
386,11.95586,8.255284,R,35.407966999999985,3.013444,94.04379020287001,2013,sparse
387,11.253998,8.82816,R,200.83912799999996,34.928544,208.34434078132026,2013,complete
388,12.020378,8.343881,R,48.111192,3.376224,83.42284282133905,2013,sparse
389,12.276555,7.974254,R,74.268225,4.9512149999999995,83.32396627860305,2013,complete
390,11.911325,8.656568,R,100.41963300000002,8.732142,131.06773823191753,2013,complete
391,11.844856,8.810067,R,120.066894,13.340765999999999,139.11357078662311,2013,complete
392,11.906208,8.774534,R,93.24341100000001,11.495763,175.65043098391396,2013,complete
393,11.821864,8.842139,U,32.315531,3.048635,101.68447904296963,2013,sparse
394,12.951611,7.742993,R,31.75396,3.8882399999999997,241.39352710781282,2013,sparse
395,12.753208,7.243292,U,45.142377,4.606365,123.75326070277737,2013,sparse
396,12.958274,8.127232,R,80.62839600000004,10.403664,176.17301346963433,2013,complete
397,11.406623,7.348553,R,88.50941,3.218524,58.928571428571445,2013,complete
398,11.517294,7.313149,U,68.734435,1.249717,30.303030303030276,2013,complete
399,12.647073,7.986786,R,78.53565600000005,9.955224,160.2342495429746,2013,complete
400,13.088227,7.233168,U,60.93656100000001,0.967247,25.64102564102566,2013,complete
401,11.882149,7.591345,R,46.351179000000016,6.6215969999999995,195.30874097834817,2013,sparse
402,13.017,7.623862,U,81.596833,5.350612,68.68485098957622,2013,complete
403,12.569685,7.523132,R,82.781856,3.449244,71.61125319693096,2013,complete
404,11.785781,7.589403,R,57.297592000000016,2.604436,45.45454545454541,2013,complete
405,11.919216,7.81348,R,77.84455799999998,5.64091,120.57716035905608,2013,complete
406,12.904235,7.979998,R,78.59100200000002,4.811694,63.122923588039946,2013,complete
407,13.097233,7.93437,R,92.558744,16.333896000000003,220.81398137223874,2013,complete
408,13.299992,8.018677,R,86.73436799999995,6.88368,90.1338361843318,2013,complete
409,13.2681,7.919713,R,86.997078,17.184608000000004,347.42291693391314,2013,complete
410,12.319748,7.554294,R,108.45011100000006,13.712083,165.77884282224875,2013,complete
411,12.177515,7.819181,R,81.44517200000001,11.788117,195.18403280457875,2013,complete
412,11.577281,7.078838,R,83.807332,5.779816,73.10344827586202,2013,complete
413,11.176362,7.12124,U,30.610097999999994,3.00099,106.85404982392077,2013,sparse
414,12.384026,7.378544,R,95.47612200000003,6.061976,69.10919540229887,2013,complete
415,12.367459,7.28939,R,60.146200000000015,4.811696,163.7333333333334,2013,complete
416,12.4446,7.306179,R,49.71145600000001,2.813856,91.54437456324249,2013,sparse
417,12.434543,7.447973,R,48.53901599999999,2.813856,74.40828851821468,2013,sparse
418,12.273167,4.418655,R,32.196612,6.6613679999999995,267.5642513071887,2013,sparse
419,12.564424,4.29732,R,99.00349,8.02731,86.6728797763282,2013,complete
420,12.763274,4.549637,U,7.410703999999999,0.0,0.0,2013,sparse
421,12.895342,4.687789,R,81.57027300000001,9.677829,136.0821382007823,2013,complete
422,0.0,0.0,R,23.775605999999993,2.584305,153.0797101449275,2013,sparse
423,12.466384,4.192451,U,57.509060000000005,5.34968,94.90886235072283,2013,complete
424,12.072473,4.073512,R,114.02833,26.31423,283.6012509910073,2013,complete
425,11.732453,3.725743,R,33.908381999999996,5.023464,158.2602339181287,2013,sparse
426,12.507371,4.633051,U,64.428861,5.053244,92.48411847207328,2013,complete
427,11.916628,4.446005,R,56.52639,2.09357,37.03703703703709,2013,complete
428,12.308504,4.336993,R,108.86568,7.77612,150.15947624643277,2013,complete
429,11.452769,4.436203,R,34.00026,2.266684,91.75212490761275,2013,sparse
430,10.548931,4.635241,R,48.7458,14.217524999999998,352.48384091301,2013,sparse
431,11.088202,5.438432,R,28.35042,2.430036,85.71428571428574,2013,sparse
432,11.279833,5.450857,R,40.51881799999999,3.058024,75.47169811320754,2013,sparse
433,11.248424,4.630012,R,32.517599999999995,5.1008,163.26530612244906,2013,sparse
434,11.360307,4.554957,R,54.51940800000001,7.57214,182.41188419481935,2013,complete
435,11.969459,4.158634,R,51.167820000000006,6.822376,167.64408493427706,2013,complete
436,11.732542,4.095202,R,41.28575000000001,5.25455,201.92251806517191,2013,sparse
437,11.667504,4.044361,R,63.71736,7.964670000000001,125.0,2013,complete
438,11.419111,6.016153,R,58.669215,8.533704,164.15867014580533,2013,complete
439,11.393255,5.288657,R,66.109296,7.51242,130.3363781354212,2013,complete
440,11.42596,5.247221,U,47.93409100000001,3.092522,64.51612903225801,2013,sparse
441,13.250345,4.940612,R,26.91535600000001,1.552809,65.98837209302333,2013,sparse
442,12.875227,5.089259,R,76.89637200000003,12.439119000000002,204.05874252731394,2013,complete
443,12.953346,5.423015,R,36.37905,5.0930670000000005,242.68541335453108,2013,sparse
444,13.73572,5.760184,R,75.4832,9.29024,182.99739476210075,2013,complete
445,13.767678,5.598808,R,71.96006999999999,11.07078,185.75077432220277,2013,complete
446,13.289202,5.344613,R,18.47222199999999,4.323286,333.39478742435216,2013,sparse
447,13.738739,5.289667,U,50.072343999999994,8.94149,205.00632685506636,2013,complete
448,13.227335,6.516129,R,98.55135800000001,6.681448,83.95989974937335,2013,complete
449,12.328103,5.131472,R,19.495199999999997,1.6246,152.29873374106307,2013,sparse
450,12.55602,4.899131,R,53.93729799999998,6.189525999999999,139.24662693062317,2013,complete
451,13.05799,4.835018,R,56.629755,8.71227,208.6983983758177,2013,complete
452,13.076206,5.234048,U,43.168775000000004,4.0157,131.94444444444454,2013,sparse
453,13.068096,5.254032,U,29.861519999999995,3.5131200000000002,159.18721430716366,2013,sparse
454,13.05763,5.238103,U,46.27953200000001,3.559964,85.94491927825266,2013,sparse
455,13.062413,5.264988,U,27.602795999999998,1.871376,93.1134524354863,2013,sparse
456,12.36209,4.818673,R,46.452017000000005,3.1816450000000005,92.92854498333946,2013,sparse
457,12.431023,4.807838,R,33.492032,2.093252,73.70768229166657,2013,sparse
458,13.60666,5.098848,R,95.55917000000004,24.572358,335.5329396701203,2013,complete
459,13.271874,4.954301,R,37.03225,3.7032249999999998,118.91375291375294,2013,sparse
460,13.065209,5.172954,R,38.02137399999999,5.305308,189.5701198026779,2013,sparse
461,13.194602,5.449222,R,56.243647,5.5321620000000005,133.06829894196582,2013,complete
462,13.222969,5.51283,R,32.028885,0.711753,22.222222222222253,2013,sparse
463,13.241712,5.415384,R,34.875897,2.847012,94.02104591836735,2013,sparse
464,12.673017,5.001641,R,45.09828299999998,8.50911,220.95278674111884,2013,sparse
465,12.142818,5.736969,R,43.765344,8.366904,232.8359819572703,2013,sparse
466,12.324848,6.821461,R,66.40310600000001,13.798048,281.9159791787977,2013,complete
467,12.512896,6.892832,R,80.94193200000001,12.677652,211.60242136631024,2013,complete
468,12.559608,6.964741,R,59.50658700000002,9.44549,192.26989835035113,2013,complete
469,12.214337,5.67388,R,65.978149,12.979308,239.07936537863296,2013,complete
470,12.034888,6.504733,R,54.59912999999999,8.08876,183.53430950330184,2013,complete
471,12.3651,6.527768,U,64.8263,7.366625,114.8325358851674,2013,complete
472,11.635978,6.673795,R,73.65421699999999,12.140804999999999,184.75224434605764,2013,complete
473,12.147552,6.713368,U,18.99609599999999,1.5402239999999998,81.87599364069953,2013,sparse
474,12.485872,6.583792,R,73.09435800000003,12.353976,188.55411962394152,2013,complete
475,12.544155,6.659695,R,60.91273999999999,11.312366,218.76063762856214,2013,complete
476,12.59499,6.601912,U,122.72942499999999,9.440725,98.62808344948127,2013,complete
477,11.12339,6.135203,R,75.06948399999997,17.663408,294.50787685318505,2013,complete
478,11.508538,6.53569,R,104.70612,10.470612,122.35827664399102,2013,complete
479,11.558985,6.011189,R,56.80487999999998,5.16408,105.64683578586265,2013,complete
480,11.650689,6.281018,R,57.95908900000001,12.351937,257.494065777471,2013,complete
481,13.058108,6.404704,R,20.445348,2.478224,132.48615184099054,2013,sparse
482,12.569394,6.066145,U,37.63451300000002,2.034298,71.25307125307113,2013,sparse
483,12.942229,6.828051,R,47.335768,10.597560000000001,250.89684330529627,2013,sparse
484,12.775727,6.525276,R,178.76720400000005,35.211722,255.64689390405937,2013,complete
485,12.665355,6.793773,R,26.818416000000003,5.58717,318.3827605321509,2013,sparse
486,12.704106,6.838978,R,109.52345199999999,11.274472999999997,145.23086465393732,2013,complete
487,12.778623,6.807142,R,117.07199999999997,20.292479999999998,210.310062446893,2013,complete
488,5.085017,7.370816,U,10.99072,0.84544,86.53846153846156,2013,sparse
489,5.100968,7.347212,U,10.58706,0.0,0.0,2013,sparse
490,5.082277,7.369537,U,7.609619999999999,1.141443,185.71428571428584,2013,sparse
491,5.124671,7.358141,U,3.740363,0.0,0.0,2013,sparse
492,5.502465,7.890522,R,7.7088480000000015,1.101264,226.19047619047618,2013,sparse
493,5.437981,7.884078,R,16.406774000000002,1.426676,93.82151029748276,2013,sparse
494,5.62492,7.590855,R,6.413498,0.458107,71.4285714285714,2013,sparse
495,5.525665,7.618499,R,16.115567,1.559571,165.32258064516125,2013,sparse
496,5.836603,7.561155,R,27.222047999999994,3.024672,114.33172302737515,2013,sparse
497,5.634796,7.553911,R,10.252032,1.281504,134.2592592592593,2013,sparse
498,5.413404,7.423153,R,18.802874999999997,0.537225,33.33333333333333,2013,sparse
499,5.385009,7.32969,R,8.578119999999998,0.0,0.0,2013,sparse
500,5.272074,7.302021,R,23.657300999999997,2.447307,104.7745358090184,2013,sparse
501,5.317823,7.459297,R,13.013152,1.626644,131.0344827586206,2013,sparse
502,5.717542,7.471874,R,4.22413,0.0,0.0,2013,sparse
503,5.162668,7.393923,R,17.650968,2.206371,144.44444444444437,2013,sparse
504,5.737478,7.768628,R,8.233992,0.0,0.0,2013,sparse
505,5.646947,7.836451,U,21.958199999999994,3.29373,150.00000000000003,2013,sparse
506,5.563079,7.847086,R,3.427905000000001,0.263685,83.33333333333326,2013,sparse
507,4.892007,7.356866,R,45.25788599999999,6.704872,153.43915343915347,2013,sparse
508,5.533006,7.491078,U,22.397884,0.0,0.0,2013,sparse
509,5.46757,7.515657,R,7.470393,0.355733,50.00000000000004,2013,sparse
510,5.45143,7.492928,R,13.8736,0.0,0.0,2013,sparse
511,5.953987,7.083569,R,12.652366000000002,0.0,0.0,2013,sparse
512,6.011438,7.086194,U,12.182327999999998,0.0,0.0,2013,sparse
513,6.33458,6.841394,R,19.772558999999994,7.323169999999999,395.809951365507,2013,sparse
514,0.0,0.0,U,30.73714800000001,4.728792,157.26495726495727,2013,sparse
515,6.092781,7.047625,U,8.84564,0.46556,55.55555555555558,2013,sparse
516,6.183648,7.056912,U,64.036512,4.002282,92.1052631578948,2013,complete
517,6.604132,6.997036,U,13.18221,1.46469,134.87819370172295,2013,sparse
518,6.195095,6.943833,U,19.541288000000005,1.503176,145.29914529914535,2013,sparse
519,6.028659,6.831817,U,10.136329,0.0,0.0,2013,sparse
520,6.119628,6.922108,R,7.313687999999998,0.0,0.0,2013,sparse
521,6.140305,6.943878,U,5.356323000000001,0.0,0.0,2013,sparse
522,6.14198,6.84193,U,68.48979,0.0,0.0,2013,complete
523,6.125348,6.793297,U,32.37158,1.40746,43.47826086956519,2013,sparse
524,6.028328,6.962906,U,12.71313,1.41257,111.11111111111116,2013,sparse
525,5.86364,6.840765,U,15.320649999999999,1.8384779999999998,150.76923076923066,2013,sparse
526,5.796734,6.868079,U,21.181964999999998,4.8415919999999995,239.53268263827266,2013,sparse
527,6.027987,6.94424,U,21.61233700000001,0.0,0.0,2013,sparse
528,5.992658,6.740741,R,60.91151300000001,6.301191,103.44827586206895,2013,complete
529,6.113286,6.785989,U,57.43434000000001,3.828956,81.66666666666667,2013,complete
530,6.149953,6.797823,U,140.188096,8.761756,62.5,2013,complete
531,6.086284,7.071176,U,5.046990000000001,0.0,0.0,2013,sparse
532,6.028783,7.093512,U,11.078746000000002,0.0,0.0,2013,sparse
533,5.963952,7.233974,U,6.848973999999999,0.622634,90.90909090909093,2013,sparse
534,6.224442,8.367934,U,40.203744,7.17924,213.98865784499054,2013,sparse
535,6.223327,8.173345,U,40.69940399999998,5.251536,130.22700119474328,2013,sparse
536,5.881247,7.926277,U,34.710432000000004,0.0,0.0,2013,sparse
537,5.92299,7.88038,U,45.85022999999998,0.0,0.0,2013,sparse
538,6.334288,8.079278,R,30.074886,0.0,0.0,2013,sparse
539,6.166097,7.953141,R,15.582270000000005,1.35498,93.82151029748276,2013,sparse
540,6.123768,8.097767,U,12.83296,3.20824,281.8080357142857,2013,sparse
541,6.224314,8.322529,U,39.04114200000001,0.0,0.0,2013,sparse
542,6.113871,8.219959,U,24.3638,1.949104,79.99999999999996,2013,sparse
543,6.627755,7.831058,R,17.942891000000007,7.274145000000002,453.5353642496499,2013,sparse
544,6.442368,7.78912,R,23.957925,3.833268,200.7239819004525,2013,sparse
545,6.396613,7.917805,U,31.392200000000006,2.69076,94.23909423909416,2013,sparse
546,6.204235,7.848501,U,43.090968000000004,8.977285,242.47685185185196,2013,sparse
547,5.92388,7.726977,U,43.168716,8.393917,244.21705163043472,2013,sparse
548,5.961636,7.557885,U,50.342168,8.883912,216.67199488491062,2013,complete
549,6.387544,8.386034,U,56.67799899999999,1.318093,23.255813953488413,2013,complete
550,6.049313,7.751943,U,6.772185000000002,0.64497,95.23809523809523,2013,sparse
551,6.011558,7.79328,U,26.549160000000008,3.539888,151.09090909090895,2013,sparse
552,6.401897,7.934859,U,88.669686,10.555914999999999,129.3511556669452,2013,complete
553,6.629645,8.010709,U,25.702819999999996,2.9657099999999996,117.05685618729089,2013,sparse
554,6.376401,7.958686,U,23.898104999999997,3.6209249999999997,161.25541125541122,2013,sparse
555,6.224367,7.740757,U,23.215452,2.678706,184.27579365079362,2013,sparse
556,6.075453,7.835072,U,3.012464,0.860704,312.5,2013,sparse
557,0.0,0.0,U,38.388936,1.599539,62.5,2013,sparse
558,6.151128,7.418385,R,27.880644000000004,2.534604,132.2314049586777,2013,sparse
559,6.222609,7.426635,R,9.010624,0.0,0.0,2013,sparse
560,6.477779,7.509966,U,16.438144,2.054768,156.25,2013,sparse
561,6.471128,7.571541,U,41.147276,2.420428,64.07563025210084,2013,sparse
562,6.456492,7.539912,U,5.60889,0.0,0.0,2013,sparse
563,6.435024,7.518791,U,5.059665,1.011933,200.00000000000006,2013,sparse
564,6.384846,7.474166,U,24.753744,2.062812,100.52910052910057,2013,sparse
565,6.464136,7.190254,R,55.289244000000004,7.134096,152.8364849833147,2013,complete
566,6.61256,7.412998,U,12.222629999999997,1.26441,138.00705467372143,2013,sparse
567,6.706788,7.391684,U,14.72023,2.56004,178.743961352657,2013,sparse
568,6.654585,7.425133,U,7.887792,0.358536,45.45454545454541,2013,sparse
569,0.0,0.0,R,17.513888,1.250992,71.4285714285714,2013,sparse
570,7.023375,7.448162,U,77.58573,5.35074,68.96551724137923,2013,complete
571,6.89424,7.444949,U,11.953677999999995,0.543349,45.45454545454541,2013,sparse
572,6.753528,7.769925,U,22.945362,0.695314,34.482758620689616,2013,sparse
573,6.36022,7.681869,R,7.455942,1.177254,222.67206477732782,2013,sparse
574,6.338483,7.479266,U,47.658581999999996,5.606892,136.06981254040085,2013,sparse
575,6.849062,7.378249,R,28.239130000000003,1.48627,58.82352941176472,2013,sparse
576,6.781007,7.426636,U,10.442675,0.0,0.0,2013,sparse
577,6.152352,7.36851,U,11.121212999999996,0.483531,83.33333333333337,2013,sparse
578,6.936139,7.556368,U,12.753739999999999,1.913061,150.00000000000003,2013,sparse
579,6.601337,7.333683,U,27.323083,0.0,0.0,2013,sparse
580,6.530635,7.111675,R,24.946432,2.6728319999999997,117.89772727272718,2013,sparse
581,5.441854,7.257946,U,17.457214999999998,1.026895,58.82352941176472,2013,sparse
582,5.491979,7.227432,U,19.56274,0.978137,55.55555555555558,2013,sparse
583,5.600442,7.255178,U,1.583432,0.0,0.0,2013,sparse
584,5.652176,7.295176,R,7.70865,0.0,0.0,2013,sparse
585,5.88853,7.08011,R,11.74003,1.38118,176.47058823529414,2013,sparse
586,5.817813,7.168341,R,8.37549,1.675098,228.57142857142853,2013,sparse
587,5.529132,7.12154,U,11.422208,1.427776,166.66666666666663,2013,sparse
588,5.606702,7.15032,U,37.151658,1.812276,70.80745341614903,2013,sparse
589,5.612769,6.945487,R,23.734586,4.09217,189.2426992245504,2013,sparse
590,5.569454,7.30204,R,11.544182999999995,0.501921,90.90909090909093,2013,sparse
591,5.528416,7.374866,R,16.986076,0.0,0.0,2013,sparse
592,5.378015,6.793277,R,23.05255,2.766306,168.88888888888886,2013,sparse
593,5.609557,6.774939,U,67.553185,9.650455000000001,155.58771585557295,2013,complete
594,5.804532,7.289973,R,11.343009999999998,0.810215,71.4285714285714,2013,sparse
595,5.757782,7.173965,U,3.9226800000000006,0.0,0.0,2013,sparse
596,5.821662,7.029831,R,27.350474999999992,0.0,0.0,2013,sparse
597,5.812998,6.951023,R,11.219079999999998,0.0,0.0,2013,sparse
598,5.770023,6.959956,R,9.338024999999998,0.98295,105.26315789473684,2013,sparse
599,5.75003,6.921899,U,58.931402999999996,3.802026,65.62847608453825,2013,complete
600,5.755592,6.885817,U,23.671899999999994,0.845425,45.45454545454541,2013,sparse
601,5.502847,7.013101,U,39.039028,8.365506,214.2857142857143,2013,sparse
602,5.406518,7.12948,R,12.566707999999997,1.713642,165.25579683474422,2013,sparse
603,5.425368,7.119244,R,78.436992,4.902312,71.61458333333326,2013,complete
604,5.447629,7.146526,U,17.981897999999997,2.452077,154.82954545454552,2013,sparse
605,5.039228,7.743902,R,20.775125,0.831005,58.82352941176472,2013,sparse
606,4.652708,7.964213,R,49.586298000000006,2.155926,43.47826086956519,2013,sparse
607,4.652164,7.935231,R,23.977859999999993,3.596679,150.00000000000003,2013,sparse
608,4.665988,7.915869,R,24.680941999999998,0.949267,38.46153846153844,2013,sparse
609,4.613304,8.036169,R,13.856414000000001,1.889511,174.66063348416293,2013,sparse
610,5.131645,7.562385,R,15.990048,0.999378,62.5,2013,sparse
611,4.859032,7.997767,R,15.349504,2.3983600000000003,172.10996240601494,2013,sparse
612,5.188465,7.844778,R,18.533928,0.0,0.0,2013,sparse
613,4.595597,7.720882,R,11.904795000000002,0.680274,58.00865800865795,2013,sparse
614,5.185092,7.71528,R,12.599549999999999,0.0,0.0,2013,sparse
615,5.310964,7.808506,R,9.32347,0.0,0.0,2013,sparse
616,5.029461,7.88952,R,19.600915,2.30599,117.64705882352943,2013,sparse
617,4.666389,8.113456,R,15.168258000000002,0.722298,50.00000000000004,2013,sparse
618,4.710534,8.273757,R,23.829897,2.906085,251.84721932689425,2013,sparse
619,4.840835,7.894641,R,16.09526,0.0,0.0,2013,sparse
620,4.933343,7.885077,R,21.954919999999998,2.53326,117.056856187291,2013,sparse
621,4.703456,8.010666,R,15.544576,0.0,0.0,2013,sparse
622,5.201542,7.598517,R,10.774804999999997,0.371545,55.55555555555558,2013,sparse
623,4.82671,8.226735,R,32.95365,3.954438,129.4545454545455,2013,sparse
624,4.922969,7.599793,R,17.920201,1.378477,90.90909090909093,2013,sparse
625,5.09602,7.966481,R,18.9383,2.272596,134.11764705882345,2013,sparse
626,4.782493,8.179391,R,25.73342999999999,2.8592699999999995,122.16216216216225,2013,sparse
627,5.015734,7.922837,R,20.387320000000006,0.0,0.0,2013,sparse
628,5.03532,7.964703,U,17.330232,1.444186,125.0,2013,sparse
629,4.290337,6.094226,R,1.2242370000000002,0.291485,308.0993080993081,2013,sparse
630,4.336703,6.259251,R,18.873404,0.510092,27.027027027026975,2013,sparse
631,4.329421,6.035831,R,5.404315,0.308818,72.72727272727275,2013,sparse
632,4.310359,6.190186,U,8.455919999999999,0.176165,20.83333333333337,2013,sparse
633,4.866164,5.814328,R,6.520206,1.185492,186.4935064935066,2013,sparse
634,5.011625,5.81876,R,10.068433999999996,0.428444,65.76402321083175,2013,sparse
635,4.893463,5.735603,R,9.208992000000002,0.177096,19.230769230769273,2013,sparse
636,5.132397,5.922074,R,11.635883999999999,1.4854319999999999,129.7353399065907,2013,sparse
637,4.95931,5.631937,U,7.367346,0.175413,23.809523809523835,2013,sparse
638,5.071501,5.863852,U,12.012623999999999,0.231012,22.727272727272705,2013,sparse
639,0.0,0.0,R,14.818976999999997,0.548851,62.5,2013,sparse
640,4.534514,6.392616,U,6.69665,0.535732,127.27272727272731,2013,sparse
641,4.687263,6.318596,R,5.069375999999999,0.779904,180.16194331983803,2013,sparse
642,4.785544,6.314492,R,14.448768999999999,1.409636,113.39323919554988,2013,sparse
643,4.830457,6.317071,R,7.409087999999998,0.584928,84.21052631578951,2013,sparse
644,4.758095,5.977875,R,4.611058000000001,0.318004,73.10344827586202,2013,sparse
645,4.767857,6.150217,R,8.470464000000002,1.76468,216.78321678321677,2013,sparse
646,4.593376,5.668155,R,17.914644,0.542868,30.303030303030276,2013,sparse
647,4.711195,6.039983,R,11.521150000000004,1.4866,129.03225806451601,2013,sparse
648,5.253494,6.520343,R,13.347935999999997,0.370776,27.77777777777779,2013,sparse
649,5.21344,6.528436,R,15.254783999999997,0.0,0.0,2013,sparse
650,5.043298,6.393028,U,9.51964,0.0,0.0,2013,sparse
651,5.00182,6.362631,U,13.436528,0.0,0.0,2013,sparse
652,5.910192,8.092837,R,7.6248679999999975,0.663032,131.22171945701356,2013,sparse
653,5.318052,8.587127,R,7.94874,0.0,0.0,2013,sparse
654,5.350739,8.324381,R,14.272581,2.482188,188.40579710144934,2013,sparse
655,4.882177,8.425215,R,9.885140999999997,0.941442,95.23809523809523,2013,sparse
656,4.884884,8.470668,R,3.689367,0.335397,90.90909090909093,2013,sparse
657,6.56307,8.808679,R,7.611419999999999,0.0,0.0,2013,sparse
658,6.442639,8.931405,R,19.443440999999996,0.845367,43.47826086956519,2013,sparse
659,6.463712,8.95124,R,31.750621,1.094849,34.482758620689616,2013,sparse
660,4.968501,8.339671,U,12.429450000000003,0.0,0.0,2013,sparse
661,4.923228,8.328329,U,12.877292999999998,0.0,0.0,2013,sparse
662,5.939873,8.850426,R,20.49972300000001,2.827548,167.03507220748602,2013,sparse
663,6.029597,8.872977,R,5.527548,0.0,0.0,2013,sparse
664,5.986337,8.736251,U,47.547405,1.761015,38.46153846153844,2013,sparse
665,6.628065,9.242049,R,44.38177800000001,0.0,0.0,2013,sparse
666,6.183286,8.368608,R,27.5946,1.37973,51.35135135135127,2013,sparse
667,5.829562,8.412643,R,12.302340000000003,0.820156,102.38095238095235,2013,sparse
668,5.161451,8.310817,R,18.168180000000007,1.816818,136.90476190476187,2013,sparse
669,5.167982,8.154067,R,34.876506000000006,1.660786,58.82352941176472,2013,sparse
670,5.271364,7.95072,R,5.757435000000001,0.767658,133.33333333333331,2013,sparse
671,5.791067,8.059671,R,29.868694,5.270946,245.0980392156863,2013,sparse
672,5.74557,8.198888,R,16.442622999999998,1.133974,68.96551724137923,2013,sparse
673,6.735454,8.448336,R,116.98161999999999,7.162139999999999,77.12590639419913,2013,complete
674,6.810321,8.808429,R,24.597748000000003,1.756982,71.4285714285714,2013,sparse
675,6.322981,6.416071,R,19.645248,1.870976,97.74436090225558,2013,sparse
676,6.31111,6.483406,U,21.879804000000004,1.508952,81.73913043478265,2013,sparse
677,5.313626,5.788037,R,18.196398,2.205624,134.72893183038104,2013,sparse
678,5.347705,5.866577,R,14.631312000000001,2.018112,139.3103448275862,2013,sparse
679,5.358943,5.704635,R,26.77764,2.89488,127.25225225225233,2013,sparse
680,5.353119,5.386393,R,17.226425,0.689057,50.00000000000004,2013,sparse
681,5.587919,5.977939,R,16.859375,0.0,0.0,2013,sparse
682,5.829083,5.829137,U,10.863254999999995,0.278545,25.64102564102566,2013,sparse
683,5.936639,5.651535,U,26.178635,1.495922,77.38095238095244,2013,sparse
684,6.098491,6.173061,R,17.330356,2.7363720000000002,164.91228070175436,2013,sparse
685,6.266207,6.187649,U,17.092416,2.136552,166.66666666666674,2013,sparse
686,5.468735,6.070703,R,11.780639999999998,0.589032,50.00000000000004,2013,sparse
687,5.727279,5.753006,R,18.24967,1.07351,81.63265306122457,2013,sparse
688,6.12839,6.746714,U,51.46337899999999,11.620763,250.93052109181147,2013,complete
689,5.229959,6.195732,U,30.601692,0.0,0.0,2013,sparse
690,5.168889,5.931465,U,31.902127000000007,1.387049,43.47826086956519,2013,sparse
691,5.900629,5.664856,U,11.183208,0.465967,45.45454545454541,2013,sparse
692,5.549492,6.077196,U,34.688092,2.040476,66.74208144796378,2013,sparse
693,5.324094,5.800796,R,18.566044,0.0,0.0,2013,sparse
694,5.382238,5.781858,R,57.674577000000006,2.813394,53.084648493543774,2013,complete
695,5.848891,6.136667,U,22.482278000000004,1.729406,99.99999999999997,2013,sparse
696,5.524991,5.78509,R,25.758757,0.0,0.0,2013,sparse
697,5.522333,5.764908,U,18.264489999999995,0.0,0.0,2013,sparse
698,5.445797,5.470353,R,21.981456,1.570104,90.8540711845196,2013,sparse
699,6.353044,5.581832,R,19.85304,0.82721,41.66666666666663,2013,sparse
700,6.38605,5.615041,U,31.752857000000013,1.380559,43.47826086956519,2013,sparse
701,6.379455,5.628859,U,17.895175000000002,0.0,0.0,2013,sparse
702,6.361278,5.58518,U,18.910477,1.112381,76.92307692307698,2013,sparse
703,6.338824,5.594767,U,15.361455999999997,0.698248,45.45454545454541,2013,sparse
704,6.329108,5.578549,U,14.663219999999995,0.0,0.0,2013,sparse
705,6.797827,6.254015,U,12.442761,0.0,0.0,2013,sparse
