lga_uid,lga_name,state_name,state_lga,area_sq_km,lga_lat,lga_lon,u5mr_mean,u5mr_median,live_births_sum,u5_deaths_sum,facilities_count,facilities_per_10k,avg_distance_km,urban_prop,population,population_density,access_score,towers_count,tower_density_per_km2,avg_dist_to_tower_km,towers_per_10k,coverage_5km,pop_pct_30min,pop_pct_60min,pop_pct_120min,pop_pct_within_60min,pop_covered_60min,year,wealth_index_mean,water_source_mean,toilet_type_mean,urban_rural_dhs,travel_time_city_min,altitude_m,state_lga_norm,risk_score,lga_id,state_id,coverage_3g_pct,coverage_4g_pct,data_quality_flag,confidence_issues,overall_quality,risk_score_total,model_version,risk_score_facility_access,risk_score_connectivity,risk_score_access_60min,risk_score_mortality,confidence_reason_codes,confidence_pct,estimate_as_of
627,Ede North,Osun,Osun__Ede North,99.68652158919106,7.716196419391482,4.489506916757708,50.21361074976207,10.0,0.0,0.0,58,4.407395305364104,0.9666422976898796,0.7196969696969697,131597.0,1320.108254376778,0.1802325581395349,108,1.083396213232004,0.1880046487654778,8.206874016884884,99.99999999999994,,,,,,2018,,,,,,,,0.09573,osun__ede_north,osun,,,ok,none,high,0.9573,v1.3,5.592604694635896,5.329070518200751e-15,5.329070518200751e-15,2.5106805374881036,none,100,2026-03-14
628,Afikpo South,Ebonyi,Ebonyi__Afikpo South,391.64626900499553,5.797134666666667,7.844389333333333,64.17069243156199,55.55555555555554,33.502717,2.201578,53,2.2657609322964984,2.3092731257664245,1.0,233917.0,597.2659987143049,0.5574935400516796,9,0.0229799201786477,9.00092107855579,0.3847518564277072,95.563510134739,,,,,,2018,,,,,,,,0.44373,ebonyi__afikpo_south,ebonyi,,,ok,none,high,4.4373,v1.3,7.734239067703502,0.4436489865260995,0.4436489865260995,3.2085346215780994,none,100,2026-03-14
629,Oru West,Imo,Imo__Oru West,120.69996630040266,5.7400400000000005,6.902956,46.875,46.875,74.901244,5.505135,76,4.150578623427832,0.5412701206058598,0.5,183107.0,1517.0426770814197,0.12984496124031,93,0.7705056003788606,1.0191376587804883,5.078997526036689,100.0,,,,,,2018,,,,,,,,0.10543,imo__oru_west,imo,,,ok,none,high,1.0543,v1.3,5.849421376572168,0.0,0.0,2.34375,none,100,2026-03-14
630,Anambra East,Anambra,Anambra__Anambra East,623.4346059169568,6.338343,6.888849,37.03703703703703,37.03703703703703,29.587653000000007,1.095839,47,2.040993573041515,4.546066827949686,1.0,230280.0,369.3731432526124,0.7215762273901809,94,0.1507776422865449,6.503002992290591,4.08198714608303,73.48558347773135,,,,,,2018,,,,,,,,0.05951,anambra__anambra_east,anambra,,,ok,none,high,0.5951,v1.3,7.959006426958485,2.6514416522268647,2.6514416522268647,1.8518518518518516,none,100,2026-03-14
631,Vandeikya,Benue,Benue__Vandeikya,686.054094185308,6.820300333333333,9.100297,52.57936507936508,62.5,118.174404,6.275202,86,2.423525101802144,1.3690367146669011,0.0,354855.0,517.2405543638533,0.4276485788113695,46,0.0670501063835573,1.6261589158026135,1.2963041242197515,99.99999999999996,,,,,,2018,,,,,,,,0.47089,benue__vandeikya,benue,,,ok,none,high,4.7089,v1.3,7.576474898197856,3.552713678800501e-15,3.552713678800501e-15,2.628968253968254,none,100,2026-03-14
632,Atakunmosa West,Osun,Osun__Atakunmosa West,406.0774059742446,7.590938431128838,4.640549170543224,50.21361074976207,10.0,0.0,0.0,47,4.341640955530512,0.8274407572357988,0.7196969696969697,108254.0,266.58464225627466,0.1640826873385013,65,0.160068004384668,0.1478578246539404,6.004397066159218,99.99999999999991,,,,,,2018,,,,,,,,0.22768,osun__atakunmosa_west,osun,,,ok,none,high,2.2768,v1.3,5.658359044469488,8.881784197001252e-15,8.881784197001252e-15,2.5106805374881036,none,100,2026-03-14
633,Ogbaru,Anambra,Anambra__Ogbaru,491.49874725747446,6.0538535,6.7641285,0.0,0.0,47.65844,0.0,121,3.6622719403382606,3.4216666943257223,0.5,330396.0,672.2214488716085,0.479328165374677,238,0.4842331772522755,14.092203477757185,7.203477039673603,97.46186350273412,,,,,,2018,,,,,,,,0.03946,anambra__ogbaru,anambra,,,ok,low_dhs_sample,medium,0.3946,v1.3,6.337728059661739,0.25381364972658815,0.25381364972658815,0.0,low_dhs_sample,80,2026-03-14
634,Ikwuano,Abia,Abia__Ikwuano,263.6627202767233,5.4273050000000005,7.580482999999999,136.36363636363637,136.36363636363637,10.013652,1.464902,56,2.7307349090323934,1.031104087172216,0.0,205073.0,777.7853455534731,0.3378552971576227,35,0.1327453496772932,2.7215633769299883,1.7067093181452455,100.0,,,,,,2018,,,,,,,,0.73997,abia__ikwuano,abia,,,ok,none,high,7.3997,v1.3,7.269265090967607,0.0,0.0,6.818181818181818,none,100,2026-03-14
635,Keffi,Nasarawa,Nasarawa__Keffi,217.44383071872213,8.845865,7.8776495,33.33333333333333,33.33333333333333,10.908185,0.520362,51,3.6624512570825343,2.24981659374242,1.0,139251.0,640.3998657479978,0.3817829457364341,218,1.002557760684401,2.3776961542051445,15.655183804784166,99.99999999999996,,,,,,2018,,,,,,,,0.15136,nasarawa__keffi,nasarawa,,,ok,none,high,1.5136,v1.3,6.337548742917466,3.552713678800501e-15,3.552713678800501e-15,1.6666666666666665,none,100,2026-03-14
636,Adavi,Kogi,Kogi__Adavi,622.4789966608209,7.562246,6.209558,68.9655172413793,68.9655172413793,18.361205,1.26629,63,1.776168888287435,3.211876649755604,0.0,354696.0,569.8119967142735,0.7138242894056848,207,0.3325413405278171,2.947092508955873,5.835983490087286,73.29766636726217,,,,,,2018,,,,,,,,0.00647,kogi__adavi,kogi,,,ok,none,high,0.0647,v1.3,8.223831111712565,2.670233363273783,2.670233363273783,3.4482758620689653,none,100,2026-03-14
637,Oru East,Imo,Imo__Oru East,112.62344927753836,5.71656,6.961952,99.99999999999996,99.99999999999996,18.314280000000004,1.831428,53,2.963244585089848,1.1320864656639955,0.0,178858.0,1588.1062171985125,0.3288113695090439,42,0.3729241136674766,4.60724357548114,2.3482315579957285,99.99999999999991,,,,,,2018,,,,,,,,0.60673,imo__oru_east,imo,,,ok,none,high,6.0673,v1.3,7.036755414910152,8.881784197001252e-15,8.881784197001252e-15,4.999999999999998,none,100,2026-03-14
638,Remo North,Ogun,Ogun__Remo North,207.5018455509512,6.927214,3.738223,0.0,0.0,11.691632,0.0,29,3.087109720137536,0.6327907959653376,0.0,93939.0,452.7140457501796,0.2364341085271318,131,0.6313196861077245,2.428520361488406,13.945219770276456,99.85715311724786,,,,,,2018,,,,,,,,0.09185,ogun__remo_north,ogun,,,ok,low_dhs_sample,medium,0.9185,v1.3,6.912890279862464,0.014284688275214563,0.014284688275214563,0.0,low_dhs_sample,80,2026-03-14
639,Karu,Nasarawa,Nasarawa__Karu,2494.201268698841,8.977931666666667,7.655715000000001,121.90476190476193,80.0,81.430628,9.554472,135,4.136891264111395,4.407948713176856,0.3333333333333333,326332.0,130.83627375838788,0.4857881136950904,729,0.2922779364875794,12.991586169910205,22.33921282620153,89.10106550067181,,,,,,2018,,,,,,,,0.52393,nasarawa__karu,nasarawa,,,ok,none,high,5.2393,v1.3,5.863108735888605,1.08989344993282,1.08989344993282,6.095238095238097,none,100,2026-03-14
640,Ikenne,Ogun,Ogun__Ikenne,182.97357456899425,6.890694,3.717916,0.0,0.0,4.744943,0.0,37,1.978186484174508,0.7333060160426156,1.0,187040.0,1022.2241131845648,0.4089147286821705,429,2.3446008584055726,0.7357633818504032,22.93627031650984,99.99993682149584,,,,,,2018,,,,,,,,0.07374,ogun__ikenne,ogun,,,ok,low_dhs_sample,medium,0.7374,v1.3,8.021813515825492,6.317850417048021e-06,6.317850417048021e-06,0.0,low_dhs_sample,80,2026-03-14
641,Ila,Osun,Osun__Ila,291.3881298534627,8.0052345,4.88899,133.33333333333326,133.33333333333326,31.36513000000001,4.873334,59,5.964596580971926,1.7473771263583826,0.5,98917.0,339.4681864691768,0.2441860465116279,24,0.0823643708893339,2.141583944112276,2.426276575310614,100.0,,,,,,2018,,,,,,,,0.64036,osun__ila,osun,,,ok,none,high,6.4036,v1.3,4.035403419028074,0.0,0.0,6.6666666666666625,none,100,2026-03-14
642,Doma,Nasarawa,Nasarawa__Doma,3167.142402723204,8.4044505,8.3108955,72.91666666666666,72.91666666666666,18.357704,1.381855,81,3.8961975997498737,1.123324986485323,0.5,207895.0,65.64119119533295,0.2344961240310077,0,0.0,35.255734152404514,0.0,62.89207555810249,,,,,,2018,,,,,,,,0.50065,nasarawa__doma,nasarawa,,,ok,none,high,5.0065,v1.3,6.103802400250126,3.7107924441897513,3.7107924441897513,3.645833333333333,none,100,2026-03-14
643,Nafada,Gombe,Gombe__Nafada,1274.0777728988803,11.029755,11.290843333333331,185.9055673009161,181.81818181818187,51.186732,9.911597,42,1.907166404809692,2.165441844432312,0.3333333333333333,220222.0,172.84816098701245,0.5904392764857882,0,0.0,32.01553985855552,0.0,81.71540950197176,,,,,,2018,,,,,,,,0.84735,gombe__nafada,gombe,,,ok,none,high,8.4735,v1.3,8.092833595190308,1.8284590498028237,1.8284590498028237,9.295278365045805,none,100,2026-03-14
644,Gwer East,Benue,Benue__Gwer East,2324.373368278344,7.35172,8.558483,43.47826086956523,43.47826086956523,21.981467999999992,0.955716,117,4.578091679220551,4.712214618969634,0.0,255565.0,109.95006374096268,0.4786821705426357,187,0.0804517908147047,9.308936424241136,7.317120889010623,96.77258833623664,,,,,,2018,,,,,,,,0.2555,benue__gwer_east,benue,,,ok,none,high,2.555,v1.3,5.421908320779449,0.32274116637633554,0.32274116637633554,2.1739130434782616,none,100,2026-03-14
645,Efon,Ekiti,Ekiti__Efon,244.16735032527907,7.657912666666667,4.9279503333333325,0.0,0.0,19.602649,0.0,41,3.1260722046433607,1.2721291952497982,1.0,131155.0,537.1520796096435,0.3242894056847545,42,0.1720131702459305,2.087775380232175,3.202317868171248,100.0,,,,,,2018,,,,,,,,0.29495,ekiti__efon,ekiti,,,ok,low_dhs_sample,medium,2.9495,v1.3,6.873927795356639,0.0,0.0,0.0,low_dhs_sample,80,2026-03-14
646,Ihitte/Uboma,Imo,Imo__Ihitte/Uboma,98.88214231781744,5.631821572148152,7.378642620581757,90.62138021525894,95.23809523809524,0.0,0.0,35,1.8812046159386404,1.429271677790399,0.5066666666666666,186051.0,1881.5429726634843,0.5135658914728682,22,0.2224870890164345,0.6738371779397299,1.1824714728757169,100.0,,,,,,2018,,,,,,,,0.78978,imo__ihitte/uboma,imo,,,ok,none,high,7.8978,v1.3,8.11879538406136,0.0,0.0,4.5310690107629465,none,100,2026-03-14
647,Ekiti West,Ekiti,Ekiti__Ekiti West,383.0259515340905,7.617169,5.006547,176.1904761904762,176.1904761904762,13.315587000000004,2.7434010000000004,47,1.7301547568212272,1.572901690949995,0.5,271652.0,709.2260952867109,0.5594315245478036,62,0.1618689275535467,4.781705599390824,2.282331806870555,100.0,,,,,,2018,,,,,,,,0.65977,ekiti__ekiti_west,ekiti,,,ok,none,high,6.5977,v1.3,8.269845243178773,0.0,0.0,8.80952380952381,none,100,2026-03-14
648,Atisbo,Oyo,Oyo__Atisbo,2530.775715116117,8.422556089767804,3.294550699548106,40.93434023025704,29.51388888888889,0.0,0.0,32,1.8435303606406268,4.739922309764345,0.6527777777777778,173580.0,68.58766620970037,0.7629198966408268,34,0.0134346160337009,11.31572573400712,1.9587510081806656,27.161193839095404,,,,,,2018,,,,,,,,0.35705,oyo__atisbo,oyo,,,ok,none,high,3.5705,v1.3,8.156469639359374,7.2838806160904594,7.2838806160904594,2.046717011512852,none,100,2026-03-14
649,Isu,Imo,Imo__Isu,67.95235109205683,5.717766,7.02805,125.0,125.0,11.649296,1.306734,46,1.7907333442334494,0.1139991641069238,0.0,256878.0,3780.2665525435705,0.3404392764857881,14,0.2060267198265713,3.878455846253575,0.5450058004188759,99.99999999999989,,,,,,2018,,,,,,,,0.85576,imo__isu,imo,,,ok,none,high,8.5576,v1.3,8.20926665576655,1.0658141036401503e-14,1.0658141036401503e-14,6.25,none,100,2026-03-14
650,Ogbadibo,Benue,Benue__Ogbadibo,538.9608524732239,7.027640720548467,7.668405155044856,42.017576507907,30.423280423280417,0.0,0.0,79,3.9574796365130096,0.4554308475257669,0.0833333333333333,199622.0,370.3831161093791,0.125968992248062,113,0.2096627231485499,6.370499662959051,5.6606987205819,99.97079135081736,,,,,,2018,,,,,,,,0.18629,benue__ogbadibo,benue,,,ok,none,high,1.8629,v1.3,6.04252036348699,0.002920864918262822,0.002920864918262822,2.10087882539535,none,100,2026-03-14
651,Atakunmosa East,Osun,Osun__Atakunmosa East,364.0687896162159,7.47118,4.772443,0.0,0.0,13.268669999999997,0.0,52,4.033133744919803,2.1868319686338413,0.0,128932.0,354.1418646072739,0.3456072351421189,0,0.0,15.867694221136803,0.0,99.99999999999996,,,,,,2018,,,,,,,,0.40621,osun__atakunmosa_east,osun,,,ok,low_dhs_sample,medium,4.0621,v1.3,5.966866255080197,3.552713678800501e-15,3.552713678800501e-15,0.0,low_dhs_sample,80,2026-03-14
652,Akwanga,Nasarawa,Nasarawa__Akwanga,1101.270440860925,8.946296,8.36997525,45.45454545454545,45.454545454545446,14.139613,0.7193890000000001,115,6.890270937436339,2.402131994622073,0.25,166902.0,151.55405412454667,0.3068475452196382,201,0.182516476010077,5.265838167146916,12.042995290649602,99.6579320499119,,,,,,2018,,,,,,,,0.25032,nasarawa__akwanga,nasarawa,,,ok,none,high,2.5032,v1.3,3.1097290625636607,0.034206795008810076,0.034206795008810076,2.2727272727272725,none,100,2026-03-14
653,Rafi,Niger,Niger__Rafi,3988.057798854183,10.128664333333331,6.189339,78.09523809523809,80.00000000000001,76.808975,6.416767999999999,114,3.862822367774574,2.511772552286743,0.3333333333333333,295121.0,74.001184256856,0.3959948320413436,93,0.023319621903855,2.529106791517225,3.151249826342416,79.102753343684,,,,,,2018,,,,,,,,0.53169,niger__rafi,niger,,,ok,none,high,5.3169,v1.3,6.137177632225426,2.0897246656316,2.0897246656316,3.904761904761904,none,100,2026-03-14
654,Odukpani,Cross River,Cross River__Odukpani,1326.001653445024,5.20240275,8.15870425,43.56060606060606,41.66666666666667,42.88281800000001,1.239805,94,3.2795693297467405,1.0896983152799005,0.25,286623.0,216.15583906350187,0.2790697674418604,227,0.1711913400788315,1.0966943349353333,7.9198110409841505,89.95918886415498,,,,,,2018,,,,,,,,0.26649,cross_river__odukpani,cross_river,,,ok,none,high,2.6649,v1.3,6.7204306702532595,1.0040811135845011,1.0040811135845011,2.178030303030303,none,100,2026-03-14
655,Gbako,Niger,Niger__Gbako,1588.2010201205885,9.495264,5.968479,25.641025641025635,25.641025641025635,58.04514300000001,1.488337,95,4.667433108313927,1.8690938213986448,0.0,203538.0,128.15632115923577,0.2848837209302325,32,0.0201485829530384,1.1562142144419196,1.572187994379428,98.67349546482224,,,,,,2018,,,,,,,,0.34023,niger__gbako,niger,,,ok,none,high,3.4023,v1.3,5.332566891686073,0.13265045351777616,0.13265045351777616,1.2820512820512817,none,100,2026-03-14
656,Ukwuani,Delta,Delta__Ukwuani,410.8088521421906,5.781494,6.167054,0.0,0.0,8.566426,0.0,36,1.955830820634015,3.677848235335623,0.0,184065.0,448.0550967686811,0.7099483204134367,41,0.0998031074213779,7.048456312713154,2.227473990166517,87.47635179015154,,,,,,2018,,,,,,,,0.29107,delta__ukwuani,delta,,,ok,low_dhs_sample,medium,2.9107,v1.3,8.044169179365985,1.2523648209848464,1.2523648209848464,0.0,low_dhs_sample,80,2026-03-14
657,Awka South,Anambra,Anambra__Awka South,159.89970875813933,6.232227,7.078579,0.0,0.0,65.171856,0.0,129,4.588069596392142,0.70238212800794,1.0,281164.0,1758.3771864480525,0.1401808785529715,761,4.7592331837894175,0.1682554042136506,27.066053975615656,100.0,,,,,,2018,,,,,,,,0.05369,anambra__awka_south,anambra,,,ok,low_dhs_sample,medium,0.5369,v1.3,5.411930403607858,0.0,0.0,0.0,low_dhs_sample,80,2026-03-14
658,Gurara,Niger,Niger__Gurara,919.1793158689172,9.34051301424309,7.016871212722487,73.33315885778427,71.98275862068965,0.0,0.0,73,4.992647813151866,1.6628231314992683,0.2777777777777778,146215.0,159.07124700883884,0.2487080103359173,138,0.150133926664294,0.1137357681156954,9.438156139930925,98.2474302214455,,,,,,2018,,,,,,,,0.62354,niger__gurara,niger,,,ok,none,high,6.2354,v1.3,5.007352186848134,0.1752569778554509,0.1752569778554509,3.6666579428892137,none,100,2026-03-14
659,Kontagora,Niger,Niger__Kontagora,1892.6498803451025,10.407238333333334,5.507840000000001,35.776685776685774,30.303030303030305,61.34918400000001,1.983808,61,2.532654637249122,0.3973691442858468,0.3333333333333333,240854.0,127.25755698464584,0.2655038759689923,209,0.1104271858046409,0.2261365796873491,8.677456052214204,61.746613987945466,,,,,,2018,,,,,,,,0.32988,niger__kontagora,niger,,,ok,none,high,3.2988,v1.3,7.467345362750878,3.8253386012054538,3.8253386012054538,1.7888342888342887,none,100,2026-03-14
660,Mashegu,Niger,Niger__Mashegu,9049.115876431497,9.879597510614891,5.257801049643584,73.33315885778427,71.98275862068965,0.0,0.0,92,2.692672418839341,9.978268357015986,0.2777777777777778,341668.0,37.757058774092776,0.6847545219638242,133,0.0146975684493553,15.749588730321406,3.8926677359307855,43.36389109596847,,,,,,2018,,,,,,,,0.61708,niger__mashegu,niger,,,ok,none,high,6.1708,v1.3,7.307327581160659,5.663610890403153,5.663610890403153,3.6666579428892137,none,100,2026-03-14
661,Wushishi,Niger,Niger__Wushishi,1889.5187539763529,9.67149225678656,5.978544536160363,73.33315885778427,71.98275862068965,0.0,0.0,59,4.553558335713018,5.323632756490839,0.2777777777777778,129569.0,68.57248689769901,0.4941860465116279,40,0.0211694114788873,14.379663247591948,3.087158193703741,77.34043660309217,,,,,,2018,,,,,,,,0.53881,niger__wushishi,niger,,,ok,none,high,5.3881,v1.3,5.446441664286982,2.265956339690783,2.265956339690783,3.6666579428892137,none,100,2026-03-14
662,Shiroro,Niger,Niger__Shiroro,4817.845298547474,10.01158,6.803152333333333,135.52188552188554,121.21212121212122,94.528478,12.669945,174,4.656116370798123,1.6215862575263702,0.0,373702.0,77.56620996375017,0.2545219638242894,0,0.0,51.964135975537005,0.0,70.27869686950918,,,,,,2018,,,,,,,,0.62807,niger__shiroro,niger,,,ok,none,high,6.2807,v1.3,5.343883629201877,2.9721303130490826,2.9721303130490826,6.776094276094277,none,100,2026-03-14
663,Borgu,Niger,Niger__Borgu,11177.347716113733,10.292724,3.59977,0.0,0.0,22.91761399999999,0.0,86,3.1349562199718584,11.1431336245506,0.0,274326.0,24.54303176097136,0.6337209302325582,43,0.0038470665038012,51.9653502707691,1.5674781099859292,28.56556561232387,,,,,,2018,,,,,,,,0.30401,niger__borgu,niger,,,ok,low_dhs_sample,medium,3.0401,v1.3,6.865043780028142,7.143443438767613,7.143443438767613,0.0,low_dhs_sample,80,2026-03-14
664,Lapai,Niger,Niger__Lapai,3111.246734648823,8.730484966637515,6.659545445454129,73.33315885778427,71.98275862068965,0.0,0.0,93,5.00516662361147,5.274961998168337,0.2777777777777778,185808.0,59.72139654843954,0.4741602067183463,91,0.0292487249521441,18.23452683272118,4.897528631705847,85.45484771978762,,,,,,2018,,,,,,,,0.5705,niger__lapai,niger,,,ok,none,high,5.705,v1.3,4.99483337638853,1.4545152280212381,1.4545152280212381,3.6666579428892137,none,100,2026-03-14
665,Akoko South West,Ondo,Ondo__Akoko South West,541.4731894805061,7.43894725,5.784462749999999,67.98245614035088,52.631578947368425,24.960930000000005,1.821826,74,2.1400209953411164,4.214911943259564,0.75,345791.0,638.6114893920321,0.7015503875968991,134,0.2474730099352854,3.816678152633233,3.8751731537258056,82.16882537956052,,,,,,2018,,,,,,,,0.0194,ondo__akoko_south_west,ondo,,,ok,none,high,0.194,v1.3,7.859979004658884,1.7831174620439487,1.7831174620439487,3.3991228070175437,none,100,2026-03-14
666,Rijau,Niger,Niger__Rijau,3140.464020761555,11.07823213067623,5.125803684189841,73.33315885778427,71.98275862068965,0.0,0.0,76,2.710085082407982,1.334365189269965,0.2777777777777778,280434.0,89.29699501285656,0.377906976744186,30,0.00955272845085,15.417365384478238,1.0697704272663089,71.19070727334991,,,,,,2018,,,,,,,,0.93402,niger__rijau,niger,,,ok,none,high,9.3402,v1.3,7.289914917592018,2.880929272665009,2.880929272665009,3.6666579428892137,none,100,2026-03-14
667,Chanchaga,Niger,Niger__Chanchaga,82.6776461288452,9.627707,6.536838333333333,120.71172555043525,83.33333333333333,74.596551,7.052214,84,2.598487309173588,0.2515793250193777,1.0,323265.0,3909.9444062089337,0.233204134366925,344,4.160737709730015,0.0841263380547565,10.641424218520408,99.99999999999989,,,,,,2018,,,,,,,,0.57309,niger__chanchaga,niger,,,ok,none,high,5.7309,v1.3,7.4015126908264115,1.0658141036401503e-14,1.0658141036401503e-14,6.035586277521762,none,100,2026-03-14
668,Mariga,Niger,Niger__Mariga,6544.043691464196,10.650578,5.896844,20.0,20.0,43.452,0.86904,72,2.2725981478325097,7.766992037062615,0.0,316818.0,48.4131853235096,0.7351421188630491,98,0.0149754501376308,43.25217288859243,3.09325859010536,54.57168158557105,,,,,,2018,,,,,,,,0.26261,niger__mariga,niger,,,ok,none,high,2.6261,v1.3,7.727401852167491,4.542831841442895,4.542831841442895,1.0,none,100,2026-03-14
669,Munya,Niger,Niger__Munya,2248.944407973221,10.024812,7.101935,75.0,75.0,51.51936,3.863952,80,4.843875827243169,2.156416221709879,0.0,165157.0,73.4375644922418,0.3087855297157623,0,0.0,44.84185655161088,0.0,72.30686295040444,,,,,,2018,,,,,,,,0.63389,niger__munya,niger,,,ok,none,high,6.3389,v1.3,5.156124172756831,2.769313704959556,2.769313704959556,3.75,none,100,2026-03-14
670,Bosso,Niger,Niger__Bosso,1983.6347992664128,9.517549,6.218183,64.51612903225808,64.51612903225808,83.48640999999998,5.38622,99,4.068766259653045,1.4167336573882654,0.0,243317.0,122.66219572775358,0.2558139534883721,217,0.1093951366855687,0.7546840187553447,8.918406851966775,87.16796945449703,,,,,,2018,,,,,,,,0.11125,niger__bosso,niger,,,ok,none,high,1.1125,v1.3,5.931233740346955,1.283203054550297,1.283203054550297,3.225806451612904,none,100,2026-03-14
671,Suleja,Niger,Niger__Suleja,117.20424964124054,9.182522,7.186596,68.9655172413793,68.9655172413793,35.869346,2.473748,59,1.7246217524495475,1.1974088176579043,1.0,342104.0,2918.870271745029,0.5187338501291989,231,1.9709182961120064,0.7797489413362699,6.752332623997381,99.9999250073845,,,,,,2018,,,,,,,,0.13389,niger__suleja,niger,,,ok,none,high,1.3389,v1.3,8.275378247550453,7.499261549526182e-06,7.499261549526182e-06,3.4482758620689653,none,100,2026-03-14
672,Paikoro,Niger,Niger__Paikoro,2080.245927002831,9.400397,6.609843,27.52639517345399,27.52639517345399,156.17386900000002,4.344336,124,4.933673915984308,2.4150277225724475,0.5,251334.0,120.819368872466,0.3339793281653747,149,0.0716261467290435,7.852152562877761,5.928366237755337,97.59632846800218,,,,,,2018,,,,,,,,0.25032,niger__paikoro,niger,,,ok,none,high,2.5032,v1.3,5.066326084015692,0.24036715319978086,0.24036715319978086,1.3763197586726996,none,100,2026-03-14
673,Kanke,Plateau,Plateau__Kanke,903.5854519601404,9.362923,9.740737,88.70967741935485,88.70967741935485,50.37093900000001,5.017139,77,4.130369480324422,1.283952223666792,0.0,186424.0,206.31584937051824,0.2396640826873384,25,0.0276675547904934,0.6632426883577012,1.341029052053384,99.90279800262184,,,,,,2018,,,,,,,,0.68629,plateau__kanke,plateau,,,ok,none,high,6.8629,v1.3,5.869630519675578,0.009720199737817126,0.009720199737817126,4.435483870967742,none,100,2026-03-14
674,Jos North,Plateau,Plateau__Jos North,268.0589697990501,9.931299333333332,8.881558499999999,105.26695526695526,101.51515151515152,75.58575,9.479512,136,2.068494546627061,0.4492963396723078,1.0,657483.0,2452.7550803201284,0.3397932816537468,609,2.2718881612375657,1.2821971893611477,9.26259690364618,99.99999999999996,,,,,,2018,,,,,,,,0.58926,plateau__jos_north,plateau,,,ok,none,high,5.8926,v1.3,7.931505453372939,3.552713678800501e-15,3.552713678800501e-15,5.263347763347763,none,100,2026-03-14
675,Jos East,Plateau,Plateau__Jos East,944.95576942483,9.873778,9.11067,90.90909090909086,90.90909090909086,20.96446000000001,1.90586,51,3.854671332582554,1.696441975173932,0.0,132307.0,140.01396073864052,0.3036175710594315,0,0.0,17.94488831333409,0.0,91.55483441744668,,,,,,2018,,,,,,,,0.64942,plateau__jos_east,plateau,,,ok,none,high,6.4942,v1.3,6.145328667417446,0.8445165582553322,0.8445165582553322,4.545454545454543,none,100,2026-03-14
676,Oredo,Edo,Edo__Oredo,254.2756135135629,6.33117825,5.61128775,14.705882352941174,0.0,28.186494,0.580704,112,2.0300446609825418,0.3753605149243673,1.0,551712.0,2169.740119300005,0.3339793281653746,713,2.80404396689016,3.528848682953872,12.92340931500493,81.73957467762976,,,,,,2018,,,,,,,,0.00517,edo__oredo,edo,,,ok,none,high,0.0517,v1.3,7.969955339017458,1.8260425322370235,1.8260425322370235,0.7352941176470587,none,100,2026-03-14
677,Patani,Delta,Delta__Patani,233.1592093486548,5.2031015,6.177346,65.21739130434784,65.21739130434784,35.659566,3.2873850000000004,18,1.6992513853618934,3.166260082676565,0.5,105929.0,454.3204632402018,0.7280361757105942,29,0.1243785312234218,5.7276728247915445,2.7376827875274947,96.90580968219052,,,,,,2018,,,,,,,,0.06986,delta__patani,delta,,,ok,none,high,0.6986,v1.3,8.300748614638106,0.30941903178094776,0.30941903178094776,3.260869565217392,none,100,2026-03-14
678,Shendam,Plateau,Plateau__Shendam,2540.9691517899296,8.831784333333333,9.542671,150.6450071667463,173.91304347826085,76.63161000000001,12.02456,101,3.282898051388731,2.37480741892107,0.3333333333333333,307655.0,121.07781780163651,0.4237726098191214,0,0.0,69.74740089791264,0.0,85.09132121129898,,,,,,2018,,,,,,,,0.74774,plateau__shendam,plateau,,,ok,none,high,7.4774,v1.3,6.717101948611269,1.4908678788701017,1.4908678788701017,7.532250358337315,none,100,2026-03-14
679,Egor,Edo,Edo__Egor,94.767833416816,6.3701945,5.6111215,0.0,0.0,15.846351,0.0,88,1.7537566264099806,0.5196895042198901,1.0,501780.0,5294.834564730717,0.4102067183462532,373,3.9359346579069663,1.029996575619922,7.433536609669576,100.0,,,,,,2018,,,,,,,,0.12096,edo__egor,edo,,,ok,low_dhs_sample,medium,1.2096,v1.3,8.24624337359002,0.0,0.0,0.0,low_dhs_sample,80,2026-03-14
680,Langtang North,Plateau,Plateau__Langtang North,825.3158319218288,9.210539,9.867166,178.57142857142858,178.57142857142858,19.628196000000003,3.5050350000000003,96,4.499943750703116,1.8208175684487,0.0,213336.0,258.4901340172116,0.2861757105943152,0,0.0,29.36017226115249,0.0,98.88536029007348,,,,,,2018,,,,,,,,0.66235,plateau__langtang_north,plateau,,,ok,none,high,6.6235,v1.3,5.500056249296884,0.11146397099265215,0.11146397099265215,8.928571428571429,none,100,2026-03-14
681,Jos South,Plateau,Plateau__Jos South,578.8290546103889,9.818333666666666,8.861846333333332,55.944055944055954,76.92307692307695,29.272795999999992,2.080724,129,2.766435629975295,1.4216255492471277,0.6666666666666666,466304.0,805.5988141678034,0.3837209302325581,827,1.4287465244063389,2.6194227832874533,17.735211364260223,100.0,,,,,,2018,,,,,,,,0.07503,plateau__jos_south,plateau,,,ok,none,high,0.7503,v1.3,7.233564370024705,0.0,0.0,2.7972027972027975,none,100,2026-03-14
